sub_category_name,sub_category_url,product_name,website,product_price,image1,image2,image3,description,product_url
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Ziegenkäse Spezialitäten (Aktion nur in der Westschweiz gültig),lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/5/25707_Brique_de_Chevre_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/5/25707_Buche_de_Chevre_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/5/25707_Crott.d.Chev_FKBF.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12376/s/ziegenkaese-spezialitaeten-0025707/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Crefée Frischkäse,lidl.ch,0.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/22837_Chili_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/22837_Knoblauch_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/22837_Kraeuter_PSXX.jpg,"cremig, diverse Sorten",https://sortiment.lidl.ch/de/catalog/product/view/id/12375/s/crefee-frischkaese-0022837/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Tartare Frischkäse,lidl.ch,3.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/9/2911_Balance_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/9/2911_KraeuterKnoblauch_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/9/2911_Meersalz_PSXX.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12374/s/tartare-frischkaese-0002911/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Nestlé Hirz Hüttenkäse Nature,lidl.ch,1.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/8/3852_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12372/s/nestle-hirz-huettenkaese-nature-0003852/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Philadelphia Frischkäse Original,lidl.ch,2.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2719_Original_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12371/s/philadelphia-frischkaese-original-0002719/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Philadelphia Frischkäse Kräuter,lidl.ch,2.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2717_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12370/s/philadelphia-frischkaese-kraeuter-0002717/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Bio Gruyère AOP mild,lidl.ch,4.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5103150_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5103150_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12362/s/bio-gruyere-aop-mild-5103150/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Grana Padano DOP,lidl.ch,5.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6007311_PSXX.jpg,,,gewürfelt,https://sortiment.lidl.ch/de/catalog/product/view/id/12361/s/grana-padano-dop-6007311/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,British Cheddar,lidl.ch,3.15,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/2/5200745_PSXX_4.jpg,,,mature / vintage,https://sortiment.lidl.ch/de/catalog/product/view/id/12359/s/british-cheddar-5200745/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Bio Rahmtilsiter,lidl.ch,3.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5107542_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5107542_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12358/s/bio-rahmtilsiter-5107542/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schweizer Hartkäse,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5104998_QS_Schweizer_Hartkaese_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12356/s/schweizer-hartkaese-5104998/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Appenzeller kräftig,lidl.ch,3.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5103873_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5103873_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12354/s/appenzeller-kraeftig-5103873/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Appenzeller mild,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5103819_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12353/s/appenzeller-mild-5103819/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Holländischer Gouda,lidl.ch,3.37,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/7/0/70044_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/7/0/70044_PSXX.jpg,,Jung,https://sortiment.lidl.ch/de/catalog/product/view/id/12350/s/hollaendischer-gouda-0070044/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Raclette Blöckli,lidl.ch,1.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/2/32456_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/2/32456_QS_Raclette_Nature_PSXX.jpg,,nature,https://sortiment.lidl.ch/de/catalog/product/view/id/12349/s/raclette-bloeckli-0032456/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Mini Babybel Original,lidl.ch,4.28,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/6/3638_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12348/s/mini-babybel-original-0003638/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Gruyère AOP mild,lidl.ch,3.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/3/3341_QS_Gruyere_Mild_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12347/s/gruyere-aop-mild-0003341/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Gruyère AOP vieux,lidl.ch,4.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/3/3311_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12346/s/gruyere-aop-vieux-0003311/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Gruyère AOP surchoix,lidl.ch,4.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/3/3310_QS_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/3/3310_QS_Gruyere_Surchoix_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12345/s/gruyere-aop-surchoix-0003310/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Gruyère AOP rezent,lidl.ch,4.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/3/3309_QS_Gruyere_Rezent_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12344/s/gruyere-aop-rezent-0003309/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Vacherin Fribourgeois AOP,lidl.ch,3.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/1/3188_QS_VacherinfribourgeoisAOC_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12341/s/vacherin-fribourgeois-aop-0003188/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Tilsiter mild,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/1/3186_QS_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/1/3186_QS_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12339/s/tilsiter-mild-0003186/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Mini Mozzarella Kugeln,lidl.ch,0.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/1/116839_PSXX_1.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/1/116839_light_PSXX.jpg,,classic / light,https://sortiment.lidl.ch/de/catalog/product/view/id/12338/s/mini-mozzarella-kugeln-0116839/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schweizer Mozzarella,lidl.ch,1.45,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/1/3195_QS_Schweizer_Mozzarella_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12337/s/schweizer-mozzarella-0003195/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Le Crémeux,lidl.ch,1.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44104_Classic_PSXX_1.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44104_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44104_Yogurt_PSXX_1.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12336/s/le-cremeux-0044104/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schweizer Mozzarella Stange,lidl.ch,2.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/0/3097_QS_Mozzarella_Stange_in_Lake_PSXX.jpg,,,in Lake,https://sortiment.lidl.ch/de/catalog/product/view/id/12334/s/schweizer-mozzarella-stange-0003097/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Rahmweichkäse,lidl.ch,2.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2754_Chili_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2754_Classic_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2754_Nature_PSXX_1.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12333/s/rahmweichkaese-0002754/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Jean-Louis Tomme,lidl.ch,1.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/6/1684_CREME_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/6/1684_Cumin_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/6/1684_Nature_PSXX.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12332/s/jean-louis-tomme-0001684/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Caprice des Dieux,lidl.ch,4.49,,,,Französischer Rahm-Weichkäse,https://sortiment.lidl.ch/de/catalog/product/view/id/12331/s/caprice-des-dieux-0001531/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Französischer Camembert,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19411_Aromatic_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19411_CamembertPortionen_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19411_Classic_PSXX.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12329/s/franzoesischer-camembert-0019411/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Burrata,lidl.ch,3.98,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6000486_Deluxe_Seitlich_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12327/s/burrata-6000486/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Brie Spitze,lidl.ch,1.68,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/9/39784_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/9/39784_PSXX_1.jpg,,classic,https://sortiment.lidl.ch/de/catalog/product/view/id/12323/s/brie-spitze-0039784/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Salatkäse,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/9/29694_PSXX_1.jpg,,,Greek Style,https://sortiment.lidl.ch/de/catalog/product/view/id/12321/s/salatkaese-0029694/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Weichkäse in Salzlake,lidl.ch,7.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/22725_PSXX.jpg,,,(Brine),https://sortiment.lidl.ch/de/catalog/product/view/id/12319/s/weichkaese-in-salzlake-0022725/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Mozzarella classic,lidl.ch,0.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19051_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19051_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12318/s/mozzarella-classic-0019051/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Mozzarella light,lidl.ch,0.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19050_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12317/s/mozzarella-light-0019050/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Maasdamer Spezialitäten,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/109833_MaasdamerCaractere_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/109833_MaasdamerLaCreme_PSXX.jpg,,La Crème / Caractère,https://sortiment.lidl.ch/de/catalog/product/view/id/12313/s/maasdamer-spezialitaeten-0109833/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Raclette Scheiben aromatisiert,lidl.ch,5.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2779_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2779_Raclette_scheiben_aromatisiert_Chilli_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2779_Raclette_scheiben_aromatisiert_Knoblauch_PSXX.jpg,"Pfeffer, Knoblauch, Chili",https://sortiment.lidl.ch/de/catalog/product/view/id/12312/s/raclette-scheiben-aromatisiert-0002779/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schweizer Käsescheiben,lidl.ch,3.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2764_Appenzeller_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2764_Emmentaler_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/7/2764_FKBF_1.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12311/s/schweizer-kaesescheiben-0002764/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Fol Epi Käsescheiben,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/6/2670_Classic_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/6/2670_Cremig_PSXX_1.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/6/2670_ExtraFines_PSXX_1.jpg,diverse Sorten,https://sortiment.lidl.ch/de/catalog/product/view/id/12310/s/fol-epi-kaesescheiben-0002670/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Provoletta Dolce Scheiben,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6000362_Classic_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6000362_geraeuchert_PSXX.jpg,,Classic / geräuchert,https://sortiment.lidl.ch/de/catalog/product/view/id/12308/s/provoletta-dolce-scheiben-6000362/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Tête de Moine AOP Rosetten,lidl.ch,3.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/4/34829_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/4/34829_PSXX_001.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12304/s/tete-de-moine-aop-rosetten-0034829/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Raclette-Scheiben nature,lidl.ch,4.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/2/32459_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/2/32459_QS_Raclette_Nature_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12303/s/raclette-scheiben-nature-0032459/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Maasdamer Scheiben,lidl.ch,2.55,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/5/25808_MaasdamerKlassisch_PSXX.jpg,,,Classic,https://sortiment.lidl.ch/de/catalog/product/view/id/12302/s/maasdamer-scheiben-0025808/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Leerdammer Käsescheiben,lidl.ch,4.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/5/3508_Leerdammer_Original_PSXX.jpg,,,Original,https://sortiment.lidl.ch/de/catalog/product/view/id/12301/s/leerdammer-kaesescheiben-0003508/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schweizer Schmelzkäse,lidl.ch,2.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44025_QS_Schweizer_Schmelzkaesescheiben_Appenzeller_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44025_QS_Schweizer_Schmelzkaesescheiben_Emmentaler_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/4/4/44025_QS_Schweizer_Schmelzkaesescheiben_Gruyere_PSXX.jpg,"Scheiben, diverse Sorten",https://sortiment.lidl.ch/de/catalog/product/view/id/11384/s/schweizer-schmelzkaese-0044025/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Fertig-Fondue Classique,lidl.ch,6.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/3/2/32176_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11382/s/fertig-fondue-classique-0032176/category/111/
Käse,https://sortiment.lidl.ch/de/milchprodukte-eier/kaese,Schmelzkäse-Ecken,lidl.ch,2.86,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/9/19223_PSXX_1.jpg,,,Classic,https://sortiment.lidl.ch/de/catalog/product/view/id/11380/s/schmelzkaese-ecken-0019223/category/111/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier Bodenhaltung,lidl.ch,4.78,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21460/s/eier-bodenhaltung-5114297/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Natural Protein Flüssig Eiweiss,lidl.ch,4.49,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21444/s/natural-protein-fluessig-eiweiss-5114449/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus der Romandie,lidl.ch,5.29,,,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/20890/s/eier-aus-der-romandie-5114145/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Bio Eier Freilandhaltung,lidl.ch,4.79,,,,Import,https://sortiment.lidl.ch/de/catalog/product/view/id/20443/s/bio-eier-freilandhaltung-5113920/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Picknickeier,lidl.ch,4.25,,,,Bodenhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/19227/s/picknickeier-5113432/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus dem Tessin,lidl.ch,3.59,,,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/19179/s/eier-aus-dem-tessin-5111990/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus dem Bernbiet,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111994_TN_Perspektive_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111994_TOP_PSXX.jpg,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/17872/s/eier-aus-dem-bernbiet-5111994/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus der Romandie,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111993_TN_Perspektive_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111993_TOP_PSXX.jpg,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/17871/s/eier-aus-der-romandie-5111993/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus dem Wallis,lidl.ch,3.59,,,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/17870/s/eier-aus-dem-wallis-5111071/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus der Nordwestschweiz,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111995_PSXX.jpg,,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/16526/s/eier-aus-der-nordwestschweiz-5111995/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Züribieter Eier Freilandhaltung,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111992_TN_Eier_Side_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111992_TN_Eier_Top_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16396/s/zueribieter-eier-freilandhaltung-5111992/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Ostschweizer Eier Freilandhaltung,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111991_TN_Eier_Side_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111991_TN_Eier_Top_PSXX.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16385/s/ostschweizer-eier-freilandhaltung-5111991/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Eier aus der Zentralschweiz,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111996_PSXX.jpg,,,Freilandhaltung,https://sortiment.lidl.ch/de/catalog/product/view/id/16351/s/eier-aus-der-zentralschweiz-5111996/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,Schweizer Eier Freilandhaltung,lidl.ch,5.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111988_TN_Freilandhaltungseier_PSXX.jpg,,,Terra Natura,https://sortiment.lidl.ch/de/catalog/product/view/id/16324/s/schweizer-eier-freilandhaltung-5111988/category/112/
Eier,https://sortiment.lidl.ch/de/milchprodukte-eier/eier,PicNic Eier Freilandhaltung,lidl.ch,3.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5111997_TN_picniceier_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16256/s/picnic-eier-freilandhaltung-5111997/category/112/
